bvdid,numberofemployees,date,title,pro,cons,advice,recommend,CEOapproval,outlook,overall_rating,balance,culture,diversity,opportunities,SeniorManagement,compensation,consolidationcode,filingtype,numberofmonths,auditstatus,accountingpractice,sourceforpubliclyquotedcompanies,originalunits,originalcurrency,exchangeratefromoriginalcurrency,fixedassets,intangiblefixedassets,tangiblefixedassets,otherfixedassets,currentassets,stock,debtors,othercurrentassets,cashcashequivalent,shareholdersfunds,capital,othershareholdersfunds,noncurrentliabilities,longtermdebt,othernoncurrentliabilities,provisions,currentliabilities,loans,creditors,othercurrentliabilities,totalsharehfundsliab,workingcapital,netcurrentassets,enterprisevalue,operatingrevenueturnover,costsofgoodssold,grossprofit,otheroperatingexpenses,operatingplebit,financialrevenue,financialexpenses,financialpl,plbeforetax,taxation,plaftertax,extrandotherrevenue,extrandotherexpenses,extrandotherpl,plforperiodnetincome,exportrevenue,materialcosts,costsofemployees,depreciationamortization,interestpaid,researchdevelopmentexpenses,cashflow,addedvalue,ebitda,roeusingplbeforetax,roceusingplbeforetax,roausingplbeforetax,roeusingnetincome,roceusingnetincome,roausingnetincome,profitmargin,grossmargin,ebitdamargin,ebitmargin,cashflowoperatingrevenue,enterprisevalueebitdax,marketcapcashflowfromoperationsx,netassetsturnoverx,interestcoverx,stockturnoverx,collectionperioddays,creditperioddays,exportrevenueoperatingrevenue,rdexpensesoperatingrevenue,currentratiox,liquidityratiox,shareholdersliquidityratiox,solvencyratioassetbased,solvencyratioliabilitybased,gearing,profitperemployeeth,operatingrevenueperemployeeth,costsofemployeesoperatingrevenue,averagecostofemployeeth,shareholdersfundsperemployeeth,workingcapitalperemployeeth,totalassetsperemployeeth,estimatedoperatingrevenue,estimatedemployees,operatingrevenueoriginalrangeval,employeesoriginalrangevalue,name_internat,streetnobuildingetcline1,streetnobuildingetcline2,streetnobuildingetcline3,streetnobuildingetcline4,postcode,city,country,countryisocode,metropolitanareainus,stateorprovinceinusorcanada,countyinusorcanada,regionincountry,typeofregionincountry,latitude,longitude,previouscompanyname,namechangedate,statusdate,standardisedlegalform,nationallegalform,sameorsimilarnameinthelexisnexis,dateofincorporation,stateofincorporationinus,typeofentity,listeddelistedunlisted,delisteddate,mainexchange,ipodate,year,month,month2,post,treatment_firm,start,distance_threshold,firmno,word_gender,word_pay_gap,word_men,word_women,word_female,word_culture,word_bias,word_discriminate,sum_words,high_or_per_empl,high_profit_margin,high_employee_cost,switchers,cost_employees_new_2019,cost_employees_new_2016,_merge,extreme_change_pre_post,pos_extreme_change_pre_post,neg_extreme_change_pre_post,extreme_change_post,pos_extreme_change_post,neg_extreme_change_post
GB03223063,290,1/19/2021,Good experience,"Great company atmosphere, lively and dedicated",everything was great when i was there,N/A,1,,1,5,5,5,5,4,5,4,U1,Local registry filing,15,Unqualified,IFRS,,units,GBP,1,1172889,0,1172889,0,30232658,10883478,8648022,10701158,3841501,6236052,116128,6119924,6352179,6351018,1161,1161,18817315,6823657,11472245,521413,31405546,8059255,11415342,,134163370,129259302,4904068,4458138,445930,,118450,-118450,327480,68515,258965,,,,258965,,,10330711,181159,118450,,440124,10957800,627089,4,3,1,4,2,1,0,4,0,0,0,,,9,4,10,29,38,,,2,1,1,20,25,211,1,370,8,28,22,28,108,No,No,,,Formation Furniture Limited,Pricewaterhousecoopers Llp,Level 8 Central Square,,,LS1 4DL,Leeds,United Kingdom,GB,,,West Yorkshire,England|Yorks & Humberside|Leeds (LS)|Leeds,Country|Region|Postal area|Town,,,Steinhoff Uk Upholstery Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,1,732,1,1,1,40,1483,0,0,0,0,0,0,0,0,0,1,0,0,0,,28,matched (3),0,,,1,,1
GB03223063,290,6/15/2021,Formation,"Working at Formation was both challenging and enjoyable at the same time. I worked on various schemes and the people within my team were very talented, interesting, supportive and sociable. 
The practice provides fantastic support for those who are able, willing and interested in progressing with their careers. The office environment is relaxed but very professional and the employees are expected to demonstrate a good degree of responsibility for the work which they produce. 
Coordination between teams and staff members was very well managed by the directors and aided by the management team, who provided great support. The directors and senior management were very approachable and always constructive.
I left Formation to relocate to another country, but I am still in contact with many former colleagues and hope to see all of them when I next return to the UK.",the staff resourcing could have been a bit smoother at times!,N/A,,,,5,4,5,5,5,5,4,U1,Local registry filing,15,Unqualified,IFRS,,units,GBP,1,1172889,0,1172889,0,30232658,10883478,8648022,10701158,3841501,6236052,116128,6119924,6352179,6351018,1161,1161,18817315,6823657,11472245,521413,31405546,8059255,11415342,,134163370,129259302,4904068,4458138,445930,,118450,-118450,327480,68515,258965,,,,258965,,,10330711,181159,118450,,440124,10957800,627089,4,3,1,4,2,1,0,4,0,0,0,,,9,4,10,29,38,,,2,1,1,20,25,211,1,370,8,28,22,28,108,No,No,,,Formation Furniture Limited,Pricewaterhousecoopers Llp,Level 8 Central Square,,,LS1 4DL,Leeds,United Kingdom,GB,,,West Yorkshire,England|Yorks & Humberside|Leeds (LS)|Leeds,Country|Region|Postal area|Town,,,Steinhoff Uk Upholstery Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,6,737,1,1,1,40,1483,0,0,0,0,0,0,0,0,0,1,0,0,0,,28,matched (3),0,,,1,,1
GB03223063,290,9/20/2021,Pigeon holed,Nice employees and well designed office,"same tasks, mundane work, poor management, lots of favouritism",N/A,-1,,-1,1,1,1,1,1,1,1,U1,Local registry filing,15,Unqualified,IFRS,,units,GBP,1,1172889,0,1172889,0,30232658,10883478,8648022,10701158,3841501,6236052,116128,6119924,6352179,6351018,1161,1161,18817315,6823657,11472245,521413,31405546,8059255,11415342,,134163370,129259302,4904068,4458138,445930,,118450,-118450,327480,68515,258965,,,,258965,,,10330711,181159,118450,,440124,10957800,627089,4,3,1,4,2,1,0,4,0,0,0,,,9,4,10,29,38,,,2,1,1,20,25,211,1,370,8,28,22,28,108,No,No,,,Formation Furniture Limited,Pricewaterhousecoopers Llp,Level 8 Central Square,,,LS1 4DL,Leeds,United Kingdom,GB,,,West Yorkshire,England|Yorks & Humberside|Leeds (LS)|Leeds,Country|Region|Postal area|Town,,,Steinhoff Uk Upholstery Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,9,740,1,1,2,40,1483,0,0,1,0,0,0,0,0,1,1,0,0,0,,28,matched (3),0,,,1,,1
GB03291151,270,11/8/2017,Customer Service,"Innovative products, Good work ethic",venture capitalist mentality is unproductive,N/A,1,,1,4,5,5,,4,3,4,C1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,8938531,0,8938531,0,47294036,9017891,17810539,20465606,4257444,13177301,15642137,-2464836,18816547,14798351,4018196,92198,24238718,10258478,11092928,2887312,56232566,15735502,23055317,,143088849,124023718,19065131,16285188,2779943,,917311,-917311,1862632,436481,1426150,,,,1426150,1815949,,10510564,742252,917311,,2168402,14032758,3522194,14,9,3,11,7,3,1,13,2,2,2,,,4,3,16,45,28,1,,2,2,1,23,31,221,7,530,7,39,49,58,208,No,No,,,Rom Group Limited,Building 58,Castle Works,East Moors Road,,CF24 5NN,Cardiff,United Kingdom,GB,,,South Glamorgan,Wales|Cardiff (CF)|Cardiff,Country|Postal area|Town,,,Lichfield Holdings Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2017,11,694,1,1,2,20,1514,0,0,1,0,0,0,0,0,1,1,0,1,0,42,39,matched (3),0,,,1,1,
GB03291151,270,2/19/2020,Good,"Fast paced
Great environment 
Community 
Connection","not the best employment 
low pay
didnt get along 
hard to work",N/A,,,,2,,,,,,,C1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,8938531,0,8938531,0,47294036,9017891,17810539,20465606,4257444,13177301,15642137,-2464836,18816547,14798351,4018196,92198,24238718,10258478,11092928,2887312,56232566,15735502,23055317,,143088849,124023718,19065131,16285188,2779943,,917311,-917311,1862632,436481,1426150,,,,1426150,1815949,,10510564,742252,917311,,2168402,14032758,3522194,14,9,3,11,7,3,1,13,2,2,2,,,4,3,16,45,28,1,,2,2,1,23,31,221,7,530,7,39,49,58,208,No,No,,,Rom Group Limited,Building 58,Castle Works,East Moors Road,,CF24 5NN,Cardiff,United Kingdom,GB,,,South Glamorgan,Wales|Cardiff (CF)|Cardiff,Country|Postal area|Town,,,Lichfield Holdings Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2020,2,721,1,1,1,20,1514,0,0,1,0,0,0,0,0,1,1,0,1,0,42,39,matched (3),0,,,1,1,
GB03291151,270,5/28/2021,Manufacturing review,"Lots of hardworking, great people.",management control is hard to deal with.,N/A,-1,1,-1,2,2,2,2,1,2,3,C1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,8938531,0,8938531,0,47294036,9017891,17810539,20465606,4257444,13177301,15642137,-2464836,18816547,14798351,4018196,92198,24238718,10258478,11092928,2887312,56232566,15735502,23055317,,143088849,124023718,19065131,16285188,2779943,,917311,-917311,1862632,436481,1426150,,,,1426150,1815949,,10510564,742252,917311,,2168402,14032758,3522194,14,9,3,11,7,3,1,13,2,2,2,,,4,3,16,45,28,1,,2,2,1,23,31,221,7,530,7,39,49,58,208,No,No,,,Rom Group Limited,Building 58,Castle Works,East Moors Road,,CF24 5NN,Cardiff,United Kingdom,GB,,,South Glamorgan,Wales|Cardiff (CF)|Cardiff,Country|Postal area|Town,,,Lichfield Holdings Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,5,736,1,1,1,20,1514,0,0,1,0,0,0,0,0,1,1,0,1,0,42,39,matched (3),0,,,1,1,
GB03422332,257,6/9/2014,A complete family atmosphere.,"You feel like your working for a reason not just a paycheck.  The family atmosphere is amazing. There are many volunteers, so you always have an opportunity to meet new people.",you do not work for the archdiocese to make money. this has to be a job you choose because you love what you do and were you work.,N/A,,,,5,,,,,,,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,700696,0,700696,0,1720095,393944,21035,1305115,360388,104754,0,104754,0,,,,2316036,633636,719981,962420,2420791,-305001,-595942,,13345094,5069218,8275876,7761816,514061,,,0,514061,,,,,,514061,,,3846794,246687,,,760747,,760747,491,,21,491,,21,4,62,6,4,6,,,127,,34,1,19,,,1,1,,4,5,605,2,52,29,15,0,-1,9,No,No,,,Archdiocesan Parish Centres Management Company Limited,Croxteth Drive,Sefton Park,,,L17 1AA,Liverpool,United Kingdom,GB,,,Merseyside,England|North West|Liverpool (L)|Liverpool,Country|Region|Postal area|Town,,,,,,Non profit organisations,Limited company by guarantee,No,,,Corporate,Unlisted,,Unlisted,,2014,6,653,0,1,1,7,1560,0,0,0,0,0,0,0,0,0,0,1,0,1,,15,matched (3),1,1,,1,1,
GB03422332,257,10/1/2016,Administrative Assistant,"If you're Catholic, you can get on board with the mission and really enjoy working a job that corresponds with your faith.
It's a changing environment right now with a lot of opportunity to help guide the church into the future.
There is a union for the admins at this organization. That could be viewed as a negative or a positive thing.","passive aggressive communication.
there is no accountability for the directors. if they are bullies, they will get away with it.
i've seen assistants get treat so poorly. you start wondering if these people know they are working for a christian organization.",N/A,-1,-1,-1,2,3,1,,2,1,3,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,700696,0,700696,0,1720095,393944,21035,1305115,360388,104754,0,104754,0,,,,2316036,633636,719981,962420,2420791,-305001,-595942,,13345094,5069218,8275876,7761816,514061,,,0,514061,,,,,,514061,,,3846794,246687,,,760747,,760747,491,,21,491,,21,4,62,6,4,6,,,127,,34,1,19,,,1,1,,4,5,605,2,52,29,15,0,-1,9,No,No,,,Archdiocesan Parish Centres Management Company Limited,Croxteth Drive,Sefton Park,,,L17 1AA,Liverpool,United Kingdom,GB,,,Merseyside,England|North West|Liverpool (L)|Liverpool,Country|Region|Postal area|Town,,,,,,Non profit organisations,Limited company by guarantee,No,,,Corporate,Unlisted,,Unlisted,,2016,10,681,0,1,2,7,1560,0,0,0,0,0,0,0,0,0,0,1,0,1,,15,matched (3),1,1,,1,1,
GB03422332,257,11/18/2016,Admin. Assistant,"If you are Catholic, it would be an opportunity to work somewhere that corresponds with your faith. There are lots of opportunities to get involved.","the way that supervisors treat their employees is despicable. during my time there, i was verbally abused and harassed by a supervisor and when i told upper management they did nothing about it. the lack of accountability for supervisors is alarming. they have little to no training on how to be supervisors and they treat administrative
assistants and their employees horribly. upper management fails to communicate with employees and does not care about the staff here. communication is passive aggressive. human resources behaves inappropriately and gossips about staff. when staff members go to them with issues in the work place, they do not respect confidentiality and tell other people in the office about it. this is the most hostile work environment i have ever witnessed.",N/A,-1,-1,-1,1,1,1,,1,1,1,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,700696,0,700696,0,1720095,393944,21035,1305115,360388,104754,0,104754,0,,,,2316036,633636,719981,962420,2420791,-305001,-595942,,13345094,5069218,8275876,7761816,514061,,,0,514061,,,,,,514061,,,3846794,246687,,,760747,,760747,491,,21,491,,21,4,62,6,4,6,,,127,,34,1,19,,,1,1,,4,5,605,2,52,29,15,0,-1,9,No,No,,,Archdiocesan Parish Centres Management Company Limited,Croxteth Drive,Sefton Park,,,L17 1AA,Liverpool,United Kingdom,GB,,,Merseyside,England|North West|Liverpool (L)|Liverpool,Country|Region|Postal area|Town,,,,,,Non profit organisations,Limited company by guarantee,No,,,Corporate,Unlisted,,Unlisted,,2016,11,682,0,1,2,7,1560,0,0,3,0,0,0,0,0,3,0,1,0,1,,15,matched (3),1,1,,1,1,
GB03422332,257,1/8/2018,Change is good,"Everyone is really trying to do great work for the Church.

Nurturing atmosphere with supportive staff.

Top management is willing to take risks to do better/different work.","communication is improving but still has days when you want to pull your hair out. in the end, you know that you all are working for the glory of god.",N/A,1,1,1,5,5,5,,5,5,4,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,700696,0,700696,0,1720095,393944,21035,1305115,360388,104754,0,104754,0,,,,2316036,633636,719981,962420,2420791,-305001,-595942,,13345094,5069218,8275876,7761816,514061,,,0,514061,,,,,,514061,,,3846794,246687,,,760747,,760747,491,,21,491,,21,4,62,6,4,6,,,127,,34,1,19,,,1,1,,4,5,605,2,52,29,15,0,-1,9,No,No,,,Archdiocesan Parish Centres Management Company Limited,Croxteth Drive,Sefton Park,,,L17 1AA,Liverpool,United Kingdom,GB,,,Merseyside,England|North West|Liverpool (L)|Liverpool,Country|Region|Postal area|Town,,,,,,Non profit organisations,Limited company by guarantee,No,,,Corporate,Unlisted,,Unlisted,,2018,1,696,1,1,1,7,1560,0,0,0,0,0,0,0,0,0,0,1,0,1,,15,matched (3),1,1,,1,1,
GB03422332,257,1/12/2019,Instructional Aide,Fantastic people to work with. Very upbeat and positive working environment.,low pay and slow to innovation,N/A,1,1,1,4,5,5,,4,5,3,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,700696,0,700696,0,1720095,393944,21035,1305115,360388,104754,0,104754,0,,,,2316036,633636,719981,962420,2420791,-305001,-595942,,13345094,5069218,8275876,7761816,514061,,,0,514061,,,,,,514061,,,3846794,246687,,,760747,,760747,491,,21,491,,21,4,62,6,4,6,,,127,,34,1,19,,,1,1,,4,5,605,2,52,29,15,0,-1,9,No,No,,,Archdiocesan Parish Centres Management Company Limited,Croxteth Drive,Sefton Park,,,L17 1AA,Liverpool,United Kingdom,GB,,,Merseyside,England|North West|Liverpool (L)|Liverpool,Country|Region|Postal area|Town,,,,,,Non profit organisations,Limited company by guarantee,No,,,Corporate,Unlisted,,Unlisted,,2019,1,708,1,1,1,7,1560,0,0,0,0,0,0,0,0,0,0,1,0,1,,15,matched (3),1,1,,1,1,
GB03422332,257,7/4/2021,Good pay with (favoritism),"The job title I occupied paid very well. You get to participate in daily mass if you are a Catholic. If they like you, they will respect you regardless.  If they hate you, they will systematically oppress you regardless.","however, i felt like a number who was added to their teams due to their recession. one privileged coworker had a very dry personality, slams office door regularly and uses words like ""fool"", and ""looser"".  two higherups i worked with were sometimes very disrespectful, and because of their hierarchy within the organization, i couldn't say anything.  hr does not interfere with issues between higher up coworkers and employees with lower positions. verbal and emotional abuse still exists within the church but it's your attitude that can keep you longer here. some coworkers uses curse words. favoritism at work. working here negatively affected my faith life in some way.",N/A,-1,,0,2,1,1,1,1,3,4,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,700696,0,700696,0,1720095,393944,21035,1305115,360388,104754,0,104754,0,,,,2316036,633636,719981,962420,2420791,-305001,-595942,,13345094,5069218,8275876,7761816,514061,,,0,514061,,,,,,514061,,,3846794,246687,,,760747,,760747,491,,21,491,,21,4,62,6,4,6,,,127,,34,1,19,,,1,1,,4,5,605,2,52,29,15,0,-1,9,No,No,,,Archdiocesan Parish Centres Management Company Limited,Croxteth Drive,Sefton Park,,,L17 1AA,Liverpool,United Kingdom,GB,,,Merseyside,England|North West|Liverpool (L)|Liverpool,Country|Region|Postal area|Town,,,,,,Non profit organisations,Limited company by guarantee,No,,,Corporate,Unlisted,,Unlisted,,2021,7,738,1,1,2,7,1560,0,0,0,0,0,0,0,0,0,0,1,0,1,,15,matched (3),1,1,,1,1,
GB03482081,286,4/11/2018,Poorly Run & Sinking Company,Great employees and freedom to do your job with creativity,"1-2 major layoffs per year, struggling with old product technology, management always changing direction and trying to survive. financially in trouble & hence no 401k matching.",N/A,-1,-1,-1,1,2,1,,1,1,2,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,684030428,18222512,1542856,664265060,24054323,0,6840153,17214170,669894,675370826,321549025,353821801,17723009,17196664,526345,526345,14990916,2104213,198401,12688302,708084751,6641752,9063406,,80279886,32725596,47554290,45145474,2408817,172725,267257,-94532,2314285,1443656,870629,,,,870629,25946131,,31291276,4502527,267257,,5373155,38375345,6911343,0,0,0,0,0,0,3,59,9,3,7,,,0,9,,31,1,32,,2,2,38,95,,3,8,281,39,109,2361,23,2476,No,No,,,Dassault Systemes Uk Limited,9 Riley Court,Milburn Hill Road,,,CV4 7HP,Coventry,United Kingdom,GB,,,West Midlands,England|West Midlands|Coventry (CV)|Coventry,Country|Region|Postal area|Town,,,Dassault Systemes Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2018,4,699,1,1,1,36,1575,0,0,1,0,0,0,0,0,1,1,0,1,0,118,109,matched (3),0,,,1,,1
GB03482081,286,4/13/2019,Testing,They tried despite competition giving their competing product away for free,the company is now gone. good bye,N/A,,,,4,4,4,,4,4,4,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,684030428,18222512,1542856,664265060,24054323,0,6840153,17214170,669894,675370826,321549025,353821801,17723009,17196664,526345,526345,14990916,2104213,198401,12688302,708084751,6641752,9063406,,80279886,32725596,47554290,45145474,2408817,172725,267257,-94532,2314285,1443656,870629,,,,870629,25946131,,31291276,4502527,267257,,5373155,38375345,6911343,0,0,0,0,0,0,3,59,9,3,7,,,0,9,,31,1,32,,2,2,38,95,,3,8,281,39,109,2361,23,2476,No,No,,,Dassault Systemes Uk Limited,9 Riley Court,Milburn Hill Road,,,CV4 7HP,Coventry,United Kingdom,GB,,,West Midlands,England|West Midlands|Coventry (CV)|Coventry,Country|Region|Postal area|Town,,,Dassault Systemes Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2019,4,711,1,1,1,36,1575,0,0,0,0,0,0,0,0,0,1,0,1,0,118,109,matched (3),0,,,1,,1
GB03482081,286,10/6/2019,Account Executive,There are a handful of competent people here.,this company is a sham. they will tell you everything you want to hear and then provide little to no support to ensure you are successful. the people who do well have either been here for 20 years or are related to c-level executives.,N/A,,0,,1,,,,,,,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,684030428,18222512,1542856,664265060,24054323,0,6840153,17214170,669894,675370826,321549025,353821801,17723009,17196664,526345,526345,14990916,2104213,198401,12688302,708084751,6641752,9063406,,80279886,32725596,47554290,45145474,2408817,172725,267257,-94532,2314285,1443656,870629,,,,870629,25946131,,31291276,4502527,267257,,5373155,38375345,6911343,0,0,0,0,0,0,3,59,9,3,7,,,0,9,,31,1,32,,2,2,38,95,,3,8,281,39,109,2361,23,2476,No,No,,,Dassault Systemes Uk Limited,9 Riley Court,Milburn Hill Road,,,CV4 7HP,Coventry,United Kingdom,GB,,,West Midlands,England|West Midlands|Coventry (CV)|Coventry,Country|Region|Postal area|Town,,,Dassault Systemes Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2019,10,717,1,1,2,36,1575,0,0,0,0,0,0,0,0,0,1,0,1,0,118,109,matched (3),0,,,1,,1
GB03482081,286,10/24/2019,Just So-So,flexible and loved the people,"no salary increases, no bonus plan, no 401k match, no incentives",N/A,-1,0,0,3,3,1,,1,2,1,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,684030428,18222512,1542856,664265060,24054323,0,6840153,17214170,669894,675370826,321549025,353821801,17723009,17196664,526345,526345,14990916,2104213,198401,12688302,708084751,6641752,9063406,,80279886,32725596,47554290,45145474,2408817,172725,267257,-94532,2314285,1443656,870629,,,,870629,25946131,,31291276,4502527,267257,,5373155,38375345,6911343,0,0,0,0,0,0,3,59,9,3,7,,,0,9,,31,1,32,,2,2,38,95,,3,8,281,39,109,2361,23,2476,No,No,,,Dassault Systemes Uk Limited,9 Riley Court,Milburn Hill Road,,,CV4 7HP,Coventry,United Kingdom,GB,,,West Midlands,England|West Midlands|Coventry (CV)|Coventry,Country|Region|Postal area|Town,,,Dassault Systemes Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2019,10,717,1,1,2,36,1575,0,0,0,0,0,0,0,0,0,1,0,1,0,118,109,matched (3),0,,,1,,1
GB03482081,286,11/8/2019,"Great Company, Fair Compensation, Flexible, Remote Working Environment","Work remotely, fair compensation, loyal management",not as much marketing or advertising compared to larger competitors,N/A,,,,5,,,,,,,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,684030428,18222512,1542856,664265060,24054323,0,6840153,17214170,669894,675370826,321549025,353821801,17723009,17196664,526345,526345,14990916,2104213,198401,12688302,708084751,6641752,9063406,,80279886,32725596,47554290,45145474,2408817,172725,267257,-94532,2314285,1443656,870629,,,,870629,25946131,,31291276,4502527,267257,,5373155,38375345,6911343,0,0,0,0,0,0,3,59,9,3,7,,,0,9,,31,1,32,,2,2,38,95,,3,8,281,39,109,2361,23,2476,No,No,,,Dassault Systemes Uk Limited,9 Riley Court,Milburn Hill Road,,,CV4 7HP,Coventry,United Kingdom,GB,,,West Midlands,England|West Midlands|Coventry (CV)|Coventry,Country|Region|Postal area|Town,,,Dassault Systemes Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2019,11,718,1,1,2,36,1575,0,0,0,0,0,0,0,0,0,1,0,1,0,118,109,matched (3),0,,,1,,1
GB03482081,286,12/12/2019,Fair Company to work for,"Competitive,  Understands family values",possible rotations out of town for work,N/A,,,,4,,,,,,,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,684030428,18222512,1542856,664265060,24054323,0,6840153,17214170,669894,675370826,321549025,353821801,17723009,17196664,526345,526345,14990916,2104213,198401,12688302,708084751,6641752,9063406,,80279886,32725596,47554290,45145474,2408817,172725,267257,-94532,2314285,1443656,870629,,,,870629,25946131,,31291276,4502527,267257,,5373155,38375345,6911343,0,0,0,0,0,0,3,59,9,3,7,,,0,9,,31,1,32,,2,2,38,95,,3,8,281,39,109,2361,23,2476,No,No,,,Dassault Systemes Uk Limited,9 Riley Court,Milburn Hill Road,,,CV4 7HP,Coventry,United Kingdom,GB,,,West Midlands,England|West Midlands|Coventry (CV)|Coventry,Country|Region|Postal area|Town,,,Dassault Systemes Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2019,12,719,1,1,2,36,1575,0,0,0,0,0,0,0,0,0,1,0,1,0,118,109,matched (3),0,,,1,,1
GB03482081,286,1/14/2021,"No training, No CRM or sales tools... very behind in technology updates.","Freedom to work as you want, OK benefits","- very low pay. base is low and usually companies make up for that with a good commission structure, vertical hasn't updated their commission structure since they started selling cloud (monthly revenue instead of hardware based), so the commission doesn't work for the new business model and is terrible 
- no training. at all. they throw you in and expect you to know how to sell, and know the product, with zero training.
- mangement doesn't do a good job of helping set goals and sticking to them. there is little help and no delegation of tasks- management takes responsibility for all deals instead of teaching reps how to put quotes together themselves.
- no crm- let me say that again - there is no crm and no sales tools for reps to use. we have to prospect and track our leads by ourselves (i use an excel spreadsheet) which greatly takes away from productivity. there have been many times that i miss following up with a lead because i forget to check my spreadsheet. crm's exist for a reason! vertical is very behind on the technology side and loses productivity and has high turnover because of it.",N/A,-1,,0,2,4,3,1,2,4,1,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,684030428,18222512,1542856,664265060,24054323,0,6840153,17214170,669894,675370826,321549025,353821801,17723009,17196664,526345,526345,14990916,2104213,198401,12688302,708084751,6641752,9063406,,80279886,32725596,47554290,45145474,2408817,172725,267257,-94532,2314285,1443656,870629,,,,870629,25946131,,31291276,4502527,267257,,5373155,38375345,6911343,0,0,0,0,0,0,3,59,9,3,7,,,0,9,,31,1,32,,2,2,38,95,,3,8,281,39,109,2361,23,2476,No,No,,,Dassault Systemes Uk Limited,9 Riley Court,Milburn Hill Road,,,CV4 7HP,Coventry,United Kingdom,GB,,,West Midlands,England|West Midlands|Coventry (CV)|Coventry,Country|Region|Postal area|Town,,,Dassault Systemes Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,1,732,1,1,1,36,1575,0,0,2,0,0,0,0,0,2,1,0,1,0,118,109,matched (3),0,,,1,,1
GB03482081,286,4/9/2021,Good Company,Overall have Great products and service. Life balance is great!,could pay a little higher.,N/A,,,,4,5,4,4,4,4,3,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,684030428,18222512,1542856,664265060,24054323,0,6840153,17214170,669894,675370826,321549025,353821801,17723009,17196664,526345,526345,14990916,2104213,198401,12688302,708084751,6641752,9063406,,80279886,32725596,47554290,45145474,2408817,172725,267257,-94532,2314285,1443656,870629,,,,870629,25946131,,31291276,4502527,267257,,5373155,38375345,6911343,0,0,0,0,0,0,3,59,9,3,7,,,0,9,,31,1,32,,2,2,38,95,,3,8,281,39,109,2361,23,2476,No,No,,,Dassault Systemes Uk Limited,9 Riley Court,Milburn Hill Road,,,CV4 7HP,Coventry,United Kingdom,GB,,,West Midlands,England|West Midlands|Coventry (CV)|Coventry,Country|Region|Postal area|Town,,,Dassault Systemes Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2021,4,735,1,1,1,36,1575,0,0,0,0,0,0,0,0,0,1,0,1,0,118,109,matched (3),0,,,1,,1
